time,F_11,F_12,F_21,F_22,a0_x,a0_y,fiber_angle_deg,beta,beta_equilibrium,stimulus,strain_energy,sigma_11,sigma_12,sigma_21,sigma_22
2.435000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999087085720925749e-01,1.351201397608659503e-02,7.742049331195448580e-01,8.161363477974218350e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.642593405998793221e+00,1.956336927450139740e+01,1.205456866700522628e-01,1.205456866700522767e-01,-3.598957463223381836e+00
2.440000000000000213e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999105894847315490e-01,1.337209917315216982e-02,7.661876810665653181e-01,8.163854958691542096e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.642801244127971128e+00,1.956803490054298322e+01,1.193371630947038659e-01,1.193371630947038797e-01,-3.598978604113303170e+00
2.445000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999124316447647320e-01,1.323363299527825082e-02,7.582534513862564385e-01,8.166327823201526837e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.643007335667195257e+00,1.957266053376973147e+01,1.181404065749372401e-01,1.181404065749372539e-01,-3.598999319231214855e+00
2.450000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999142358505922479e-01,1.309660044920423101e-02,7.504013843433476882e-01,8.168782210603453553e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.643211697514505243e+00,1.957724657489121611e+01,1.169553097791441731e-01,1.169553097791441731e-01,-3.599019617062233500e+00
2.455000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999160028841663772e-01,1.296098669668801703e-02,7.426306291055269071e-01,8.171218258957260172e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.643414346366529610e+00,1.958179341963626996e+01,1.157817661922365265e-01,1.157817661922365404e-01,-3.599039505925212268e+00
2.460000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999177335113299536e-01,1.282677705290823783e-02,7.349403436512458310e-01,8.173636105291309795e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.643615298721429641e+00,1.958630145882802509e+01,1.146196701135236973e-01,1.146196701135237250e-01,-3.599058993975907228e+00
2.465000000000000213e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999194284821482093e-01,1.269395698488275971e-02,7.273296946784811867e-01,8.176035885610095644e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.643814570881772852e+00,1.959077107845722310e+01,1.134689166544635142e-01,1.134689166544635142e-01,-3.599078089210083320e+00
2.470000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999210885312342922e-01,1.256251210990336556e-02,7.197978575144396984e-01,8.178417734901892722e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.644012178957361847e+00,1.959520265975441333e+01,1.123294017362967828e-01,1.123294017362967828e-01,-3.599096799466568797e+00
2.475000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999227143780670124e-01,1.243242819398641084e-02,7.123440160261977905e-01,8.180781787146352846e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.644208138868054281e+00,1.959959657926174614e+01,1.112010220875754990e-01,1.112010220875754851e-01,-3.599115132430251052e+00
2.480000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999243067273028140e-01,1.230369115033932460e-02,7.049673625322683268e-01,8.183128175322037512e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.644402466346472247e+00,1.960395320890215487e+01,1.100836752415708109e-01,1.100836752415708386e-01,-3.599133095635016932e+00
2.485000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999258662690809762e-01,1.217628703784279405e-02,6.976670977150810637e-01,8.185457031413900797e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.644595176940726988e+00,1.960827291604873324e+01,1.089772595335881250e-01,1.089772595335881250e-01,-3.599150696466646426e+00
2.490000000000000213e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999273936793231510e-01,1.205020205954845068e-02,6.904424305343708212e-01,8.187768486420711200e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.644786286017068111e+00,1.961255606359225823e+01,1.078816740981760197e-01,1.078816740981760058e-01,-3.599167942165642842e+00
2.495000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999288896200254628e-01,1.192542256119194163e-02,6.832925781414628252e-01,8.190062670362422415e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.644975808762497049e+00,1.961680301000777149e+01,1.067968188662416495e-01,1.067968188662416495e-01,-3.599184839830021687e+00
2.500000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999303547395459457e-01,1.180193502972120244e-02,6.762167657944436749e-01,8.192339712287486364e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.645163760187339896e+00,1.962101410942005586e+01,1.057225945620736962e-01,1.057225945620736962e-01,-3.599201396418040932e+00
2.505000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999317896728854294e-01,1.167972609183979583e-02,6.692142267742129391e-01,8.194599740280111844e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.645350155127775160e+00,1.962518971166805670e+01,1.046589027002775840e-01,1.046589027002775701e-01,-3.599217618750887748e+00
2.510000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999331950419624304e-01,1.155878251256515533e-02,6.622842023014028356e-01,8.196842881467469866e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.645535008248327102e+00,1.962933016236831207e+01,1.036056455826274009e-01,1.036056455826273870e-01,-3.599233513515310179e+00
2.515000000000000213e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999345714558827147e-01,1.143909119380159649e-02,6.554259414541588891e-01,8.199069262026842386e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.645718334044306452e+00,1.963343580297706126e+01,1.025627262948348994e-01,1.025627262948348994e-01,-3.599249087266203517e+00
2.520000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999359195112036414e-01,1.132063917292794319e-02,6.486387010867713521e-01,8.201279007192723292e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.645900146844224698e+00,1.963750697085168895e+01,1.015300487032440996e-01,1.015300487032440996e-01,-3.599264346429149164e+00
2.525000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999372397921920674e-01,1.120341362139961466e-02,6.419217457491501744e-01,8.203472241263861653e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.646080460812160418e+00,1.964154399931088335e+01,1.005075174514505065e-01,1.005075174514505065e-01,-3.599279297302905078e+00
2.530000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999385328710779230e-01,1.108740184336503773e-02,6.352743476071326389e-01,8.205649087610251691e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.646259289950090299e+00,1.964554721769392742e+01,9.949503795685077367e-02,9.949503795685077367e-02,-3.599293946061852267e+00
2.535000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999397993083020131e-01,1.097259127429624052e-02,6.286957863636173371e-01,8.207809668680073889e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.646436648100186639e+00,1.964951695141906285e+01,9.849251640712552991e-02,9.849251640712552991e-02,-3.599308298758394642e+00
2.540000000000000213e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999410396527589340e-01,1.085896947963347833e-02,6.221853491805142689e-01,8.209954106006583929e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.646612548947066212e+00,1.965345352204071006e+01,9.749985975665718951e-02,9.749985975665718951e-02,-3.599322361325314468e+00
2.545000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999422544420349945e-01,1.074652415344376326e-02,6.157423306015030740e-01,8.212082520214946113e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.646787006020016486e+00,1.965735724730593859e+01,9.651697572288815696e-02,9.651697572288815696e-02,-3.599336139578082516e+00
2.550000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999434442026410297e-01,1.063524311709313636e-02,6.093660324755918456e-01,8.214195031029021266e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.646960032695181209e+00,1.966122844121002089e+01,9.554377278262093931e-02,9.554377278262093931e-02,-3.599349639217132690e+00
2.555000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999446094502407734e-01,1.052511431793257644e-02,6.030557638814667554e-01,8.216291757278100238e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.647131642197691814e+00,1.966506741405057213e+01,9.458016016825991634e-02,9.458016016825991634e-02,-3.599362865830081581e+00
2.560000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999457506898737913e-01,1.041612582799736862e-02,5.968108410526254959e-01,8.218372816903586342e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.647301847603805491e+00,1.966887447248175746e+01,9.362604786400736956e-02,9.362604786400738344e-02,-3.599375824893920495e+00
2.565000000000000213e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999468684161753051e-01,1.030826584271983884e-02,5.906305873032854370e-01,8.220438326965633369e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.647470661842967532e+00,1.967264991956664488e+01,9.268134660200312569e-02,9.268134660200311181e-02,-3.599388521777155958e+00
2.570000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999479631135894664e-01,1.020152267965527410e-02,5.845143329550601674e-01,8.222488403649725885e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.647638097699865911e+00,1.967639405482934833e+01,9.174596785842159541e-02,9.174596785842159541e-02,-3.599400961741914706e+00
2.575000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999490352565799656e-01,1.009588477722095541e-02,5.784614152643945406e-01,8.224523162273218446e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.647804167816437904e+00,1.968010717430588485e+01,9.081982384952159981e-02,9.081982384952158593e-02,-3.599413149946011359e+00
2.580000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999500853098355346e-01,9.991340693448102356e-03,5.724711783507506757e-01,8.226542717291819296e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.647968884693854719e+00,1.968378957059448453e+01,8.990282752765581253e-02,8.990282752765581253e-02,-3.599425091444972580e+00
2.585000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999511137284712303e-01,9.887879104746649314e-03,5.665429731255384738e-01,8.228547182306031882e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.648132260694469498e+00,1.968744153290494836e+01,8.899489257723988689e-02,8.899489257723988689e-02,-3.599436791194025265e+00
2.590000000000000213e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999521209582253878e-01,9.785488804682704322e-03,5.606761572217827672e-01,8.230536670067540861e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.648294308043736667e+00,1.969106334710730977e+01,8.809593341068479300e-02,8.809593341068480687e-02,-3.599448254050050977e+00
2.595000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999531074356534655e-01,9.684158702768575974e-03,5.548700949245163327e-01,8.232511292485558130e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.648455038832092434e+00,1.969465529577940544e+01,8.720586516429230939e-02,8.720586516429232327e-02,-3.599459484773494644e+00
2.600000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999540735883166720e-01,9.583877823265208803e-03,5.491241571018963263e-01,8.234471160633115572e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.648614465016823072e+00,1.969821765825418680e+01,8.632460369412070511e-02,8.632460369412070511e-02,-3.599470488030250159e+00
2.605000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999550198349674845e-01,9.484635303996942143e-03,5.434377211370325922e-01,8.236416384753312281e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.648772598423871916e+00,1.970175071066549322e+01,8.545206557181465878e-02,8.545206557181467266e-02,-3.599481268393496691e+00
2.610000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999559465857308371e-01,9.386420395178443274e-03,5.378101708605224074e-01,8.238347074265518488e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.648929450749657022e+00,1.970525472599394945e+01,8.458816808041218216e-02,8.458816808041216828e-02,-3.599491830345513232e+00
2.615000000000000213e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999568542422823114e-01,9.289222458253700368e-03,5.322408964836835565e-01,8.240263337771528418e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.649085033562824654e+00,1.970872997411141370e+01,8.373282921011991620e-02,8.373282921011991620e-02,-3.599502178279446074e+00
2.620000000000000284e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999577431980219977e-01,9.193030964746952069e-03,5.267292945324794085e-01,8.242165283061668735e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.649239358306002545e+00,1.971217672182519465e+01,8.288596765406687494e-02,8.288596765406688882e-02,-3.599512316501055409e+00
2.625000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999586138382445810e-01,9.097835495125416658e-03,5.212747677821274461e-01,8.244053017120864801e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.649392436297496545e+00,1.971559523292101801e+01,8.204750280403153018e-02,8.204750280403154405e-02,-3.599522249230419746e+00
2.630000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999594665403073179e-01,9.003625737673742746e-03,5.158767251923852548e-01,8.245926646134654758e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.649544278732989033e+00,1.971898576820586158e+01,8.121735474615143779e-02,8.121735474615142392e-02,-3.599531980603610126e+00
2.635000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.999603016737922401e-01,8.910391487380013228e-03,5.105345818435074179e-01,8.247786275495163633e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.649694896687187828e+00,1.972234858554965342e+01,8.039544425661029892e-02,8.039544425661029892e-02,-3.599541514674337694e+00
